cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label,predicted_label,pred_confidence,latent_stress_1,latent_stress_2,latent_stress_3,latent_stress_score,latent_stress_norm,cluster,cluster_name
1055,12.8395,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.042226,22.682,49.25,0,0.0,0.0,0.0,0.0849,0.1685,stable,stable,1.0,-154.0464,-1.3603,-6.967,154.0524,0.0005,0,Vegetation-loss zone
1056,12.8395,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.040927,23.4336,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1682,stable,stable,1.0,-154.0469,-2.2118,-0.3389,154.0628,0.0005,0,Vegetation-loss zone
1057,12.8395,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.039681,24.201,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.168,stable,stable,1.0,-154.047,-2.3678,-0.1345,154.0652,0.0005,0,Vegetation-loss zone
1058,12.8395,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.038487,24.9829,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1677,stable,stable,1.0,-154.047,-2.5267,0.0737,154.0678,0.0005,0,Vegetation-loss zone
1059,12.8395,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.037344,25.7778,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1675,stable,stable,1.0,-154.0471,-2.6883,0.2854,154.0706,0.0005,0,Vegetation-loss zone
1060,12.8395,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.036252,26.5847,45.370000000000005,0,1.0,1.0,1.0,0.0849,0.1672,stable,stable,1.0,-153.0334,-0.6058,-9.4887,153.0346,0.0005,0,Vegetation-loss zone
1061,12.8395,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.035208,27.4024,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.167,stable,stable,1.0,-154.0473,-3.0186,0.718,154.0769,0.0005,0,Vegetation-loss zone
1062,12.8395,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.034211,28.2301,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1668,stable,stable,1.0,-154.0474,-3.1868,0.9384,154.0804,0.0005,0,Vegetation-loss zone
1063,12.8395,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033259,29.0668,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.3569,1.1612,154.0841,0.0005,0,Vegetation-loss zone
1064,12.8395,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.03235,29.9119,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1664,stable,stable,1.0,-154.0476,-3.5287,1.3862,154.088,0.0005,0,Vegetation-loss zone
1065,12.8395,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031482,30.7645,45.370000000000005,0,0.0,0.0,0.0,0.0849,0.1662,stable,stable,1.0,-154.0471,-2.6041,-8.4875,154.0691,0.0005,0,Vegetation-loss zone
1066,12.8395,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030652,31.6242,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable,stable,1.0,-154.0478,-3.8768,1.8422,154.0965,0.0005,0,Vegetation-loss zone
1067,12.8395,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029859,32.4903,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1659,stable,stable,1.0,-154.0478,-4.0528,2.0728,154.1011,0.0005,0,Vegetation-loss zone
1068,12.8395,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029102,33.3624,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1657,stable,stable,1.0,-154.0479,-4.2301,2.305,154.106,0.0005,0,Vegetation-loss zone
1069,12.8395,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.028377,34.24,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1656,stable,stable,1.0,-154.048,-4.4085,2.5387,154.1111,0.0005,0,Vegetation-loss zone
1070,12.8395,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.027683,35.1227,115.0,0,0.0,0.0,0.0,0.0849,0.1655,stable,stable,1.0,-154.0514,-10.6544,58.5825,154.4194,0.0005,0,Vegetation-loss zone
1071,12.8395,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.02702,36.01,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1653,stable,stable,1.0,-154.0482,-4.7683,3.01,154.122,0.0005,0,Vegetation-loss zone
1072,12.8485,77.3045,0.1087,0.0748,0.0773,-0.4238999999999999,-0.0339,0.0024999999999999,-0.4553,0.0869333333333333,0.0188918853832361,0.0363999999999999,0.2173,0.0,0,0.0,0.028377,34.2395,56.040899653979245,0,0.0,0.0,0.0,0.1373,0.211,stable,stable,1.0,-154.048,-4.4081,2.5384,154.1111,0.0005,0,Vegetation-loss zone
1073,12.8485,77.3135,0.0043,0.3287,0.1063,-0.5212,0.3243999999999999,-0.2224,-0.4191999999999999,0.1464333333333333,0.1658820464466644,-0.5468,1.1328,0.0,0,0.0,0.029113,33.3487,56.040899653979245,0,0.0,0.0,0.0,0.1564,0.2508,stable,stable,0.99,-154.0479,-4.2283,2.3027,154.106,0.0005,0,Vegetation-loss zone
1074,12.8485,77.3225,0.0557,0.8439,0.4443,-0.516,0.7882,-0.3996,-0.1274,0.4479666666666666,0.3941127926537444,-1.1878,0.8798,0.0,0,0.0,0.029884,32.4627,56.040899653979245,0,0.0,0.0,0.0,0.1548,0.1127,stable,stable,0.97,-154.0478,-4.0484,2.0669,154.101,0.0005,0,Vegetation-loss zone
1075,12.8485,77.3315,0.3299,0.2398,0.2028,-0.4566999999999999,-0.0901,-0.037,-0.5838,0.2575,0.0653725477551548,0.0531,0.2539,0.0,0,0.0,0.030692,31.5818,107.36000000000011,0,0.0,0.0,0.0,0.164,0.2679,stable,stable,1.0,-154.0506,-9.1482,50.4077,154.322,0.0005,0,Vegetation-loss zone
1076,12.8485,77.3405,0.4395,0.7024,0.3643,0.0036999999999999,0.2629,-0.3381,-0.0715,0.5020666666666668,0.1775213883827335,-0.601,0.3536,0.0,0,0.0,0.031539,30.7066,56.040899653979245,0,0.0,0.0,0.0,0.0,0.0579,stable,stable,1.0,-154.0477,-3.6905,1.5979,154.0919,0.0005,0,Vegetation-loss zone
1077,12.8485,77.3495,0.5271,0.2817,0.3429,0.0096,-0.2454,0.0611999999999999,-0.1745999999999999,0.3838999999999999,0.1277342553898522,0.3065999999999999,0.3327,0.0,0,0.0,0.032428,29.8375,56.040899653979245,0,0.0,0.0,0.0,0.0736,0.1004,stable,stable,0.995,-154.0476,-3.5134,1.3659,154.0876,0.0005,0,Vegetation-loss zone
1078,12.8485,77.3585,0.1975,0.45,0.1973,-0.2860999999999999,0.2525,-0.2527,-0.2863,0.2816,0.1458387122817532,-0.5052,0.5179,0.0,0,0.0,0.033361,28.9751,56.040899653979245,0,0.0,0.0,0.0,0.0858,0.1588,stable,stable,1.0,-154.0475,-3.3386,1.1371,154.0836,0.0005,0,Vegetation-loss zone
1079,12.8485,77.3675,0.4969,0.3977,0.1265,-0.0294999999999999,-0.0992,-0.2712,-0.3999,0.3403666666666667,0.1917403800281342,-0.172,0.5633,0.0,0,0.0,0.034341,28.12,56.040899653979245,0,0.0,0.0,0.0,0.0386,0.2096,stable,stable,1.0,-154.0474,-3.1647,0.9091,154.0799,0.0005,0,Vegetation-loss zone
1080,12.8485,77.3765,0.3615,0.0685,0.0427,-0.1594,-0.293,-0.0258,-0.4782,0.1575666666666666,0.1770819396023584,0.2672,1.1238,0.0,0,0.0,0.03537,27.2728,93.40000000000008,0,1.0,1.0,1.0,0.1357,0.2765,stable,stable,0.93,-153.0362,-5.6881,36.1587,153.1418,0.0005,0,Vegetation-loss zone
1081,12.8485,77.3855,0.3409,0.4833,0.1577,-0.2344,0.1424,-0.3256,-0.4176,0.3273,0.1632254882057333,-0.4679999999999999,0.4987,0.0,0,0.0,0.036451,26.4344,56.040899653979245,0,0.0,0.0,0.0,0.0703,0.2137,stable,stable,1.0,-154.0472,-2.8221,0.4605,154.073,0.0005,0,Vegetation-loss zone
1082,12.8485,77.3945,0.1053,0.6173,0.2694,-0.5932,0.512,-0.3479,-0.4291,0.3306666666666666,0.2614406306091946,-0.8599,0.7906,0.0,0,0.0,0.037586,25.6056,56.040899653979245,0,0.0,0.0,0.0,0.178,0.2363,stable,stable,0.965,-154.0471,-2.6542,0.2407,154.07,0.0005,0,Vegetation-loss zone
1083,12.8485,77.4035,0.0863,0.0695,0.0604,-0.355,-0.0167999999999999,-0.0091,-0.3809,0.0720666666666666,0.013139381010281,0.0076999999999998,0.1823,0.0,0,0.0,0.038779,24.7873,56.040899653979245,0,0.0,0.0,0.0,0.1115,0.1797,stable,stable,1.0,-154.047,-2.4866,0.0213,154.0671,0.0005,0,Vegetation-loss zone
1084,12.8485,77.4125,0.1067,0.2366,0.1274,-0.4304,0.1299,-0.1091999999999999,-0.4097,0.1569,0.0697939109091903,-0.2390999999999998,0.4448,0.0,0,0.0,0.040031,23.9807,56.040899653979245,0,0.0,0.0,0.0,0.1291,0.2079,stable,stable,1.0,-154.0469,-2.3231,-0.193,154.0645,0.0005,0,Vegetation-loss zone
1085,12.8485,77.4215,0.2191,0.5162,0.1868,-0.2662,0.2971,-0.3294,-0.2985,0.3073666666666666,0.1815746219418708,-0.6265000000000001,0.5907,0.0,0,0.0,0.041345,23.1869,101.40999999999984,0,0.0,0.0,0.0,0.0799,0.17,stable,stable,1.0,-154.0494,-6.8302,42.5409,154.2007,0.0005,0,Vegetation-loss zone
1086,12.8485,77.4305,0.3401,0.6239,0.2657,-0.1427999999999999,0.2838,-0.3582,-0.2172,0.4099,0.189026029953549,-0.642,0.4612,0.0,0,0.0,0.042722,22.4074,56.040899653979245,0,0.0,0.0,0.0,0.0428,0.1282,stable,stable,1.0,-154.0468,-2.0035,-0.6118,154.0598,0.0005,0,Vegetation-loss zone
1087,12.8485,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.044163,21.6436,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1689,stable,stable,1.0,-154.0467,-1.8479,-0.8155,154.0578,0.0005,0,Vegetation-loss zone
1088,12.8485,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.045668,20.8973,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1692,stable,stable,1.0,-154.0466,-1.6962,-1.0142,154.0559,0.0005,0,Vegetation-loss zone
1089,12.8485,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.047236,20.1704,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1695,stable,stable,1.0,-154.0465,-1.5484,-1.2078,154.0543,0.0005,0,Vegetation-loss zone
1090,12.8485,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.048863,19.4652,64.15999999999985,0,17.0,17.0,1.0,0.0849,0.1699,stable,stable,1.0,-137.0249,14.1099,9.1583,137.7495,0.0004,0,Vegetation-loss zone
1091,12.8485,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.050546,18.7839,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1702,stable,stable,1.0,-154.0464,-1.2666,-1.577,154.0516,0.0005,0,Vegetation-loss zone
1092,12.8485,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.052275,18.1295,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1706,stable,stable,1.0,-154.0463,-1.1336,-1.7513,154.0505,0.0005,0,Vegetation-loss zone
1093,12.8485,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05404,17.5047,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.171,stable,stable,1.0,-154.0462,-1.0066,-1.9177,154.0495,0.0005,0,Vegetation-loss zone
1094,12.8485,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.055825,16.9131,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1713,stable,stable,1.0,-154.0462,-0.8863,-2.0752,154.0487,0.0005,0,Vegetation-loss zone
1095,12.8485,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05761,16.358,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1717,stable,stable,1.0,-154.0461,-0.7735,-2.223,154.0481,0.0005,0,Vegetation-loss zone
1096,12.8485,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05937,15.8434,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1721,stable,stable,1.0,-154.0461,-0.6688,-2.36,154.0475,0.0005,0,Vegetation-loss zone
1097,12.8485,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.061075,15.3734,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1724,stable,stable,1.0,-154.046,-0.5733,-2.4852,154.0471,0.0005,0,Vegetation-loss zone
1098,12.8485,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.062687,14.9522,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1728,stable,stable,1.0,-154.046,-0.4877,-2.5973,154.0467,0.0005,0,Vegetation-loss zone
1099,12.8485,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.064169,14.5839,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1731,stable,stable,1.0,-154.0459,-0.4128,-2.6954,154.0465,0.0005,0,Vegetation-loss zone
1100,12.8485,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.065477,14.2726,56.040899653979245,0,760.0,57.0,13.3333,0.0849,0.1734,stable,stable,1.0,606.0977,54.2488,6.7538,608.5206,0.0025,0,Vegetation-loss zone
1101,12.8485,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.066568,14.0223,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1736,stable,stable,1.0,-154.0459,-0.2986,-2.845,154.0462,0.0005,0,Vegetation-loss zone
1102,12.8485,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.067403,13.8362,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1738,stable,stable,1.0,-154.0459,-0.2608,-2.8945,154.0461,0.0005,0,Vegetation-loss zone
1103,12.8485,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.06795,13.7168,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1739,stable,stable,1.0,-154.0458,-0.2365,-2.9263,154.046,0.0005,0,Vegetation-loss zone
1104,12.8485,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.068185,13.666,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1739,stable,stable,1.0,-154.0458,-0.2262,-2.9399,154.046,0.0005,0,Vegetation-loss zone
1105,12.8485,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.068099,13.6845,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1739,stable,stable,1.0,-154.0458,-0.23,-2.9349,154.046,0.0005,0,Vegetation-loss zone
1106,12.8485,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.067696,13.772,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1738,stable,stable,1.0,-154.0459,-0.2478,-2.9116,154.0461,0.0005,0,Vegetation-loss zone
1107,12.8485,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.066991,13.9273,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1737,stable,stable,1.0,-154.0459,-0.2793,-2.8703,154.0461,0.0005,0,Vegetation-loss zone
1108,12.8485,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.066015,14.148,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1735,stable,stable,1.0,-154.0459,-0.3242,-2.8115,154.0462,0.0005,0,Vegetation-loss zone
1109,12.8485,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.064803,14.4313,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1732,stable,stable,1.0,-154.0459,-0.3818,-2.7361,154.0464,0.0005,0,Vegetation-loss zone
1110,12.8485,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.063398,14.7734,56.040899653979245,0,278.0,78.0,3.5641,0.0849,0.1729,stable,stable,1.0,124.0261,73.7377,10.7262,144.2904,0.0004,0,Vegetation-loss zone
1111,12.8485,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.061841,15.1705,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1726,stable,stable,1.0,-154.046,-0.5321,-2.5392,154.0469,0.0005,0,Vegetation-loss zone
1112,12.8485,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.060175,15.6183,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1722,stable,stable,1.0,-154.046,-0.6231,-2.42,154.0473,0.0005,0,Vegetation-loss zone
1113,12.8485,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.058436,16.1126,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1719,stable,stable,1.0,-154.0461,-0.7236,-2.2883,154.0478,0.0005,0,Vegetation-loss zone
1114,12.8485,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.05666,16.6492,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1715,stable,stable,1.0,-154.0462,-0.8326,-2.1455,154.0484,0.0005,0,Vegetation-loss zone
1115,12.8485,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.054872,17.2243,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1711,stable,stable,1.0,-154.0462,-0.9496,-1.9923,154.0491,0.0005,0,Vegetation-loss zone
1116,12.8485,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.053095,17.834,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1708,stable,stable,1.0,-154.0463,-1.0735,-1.83,154.05,0.0005,0,Vegetation-loss zone
1117,12.8485,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.051348,18.475,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1704,stable,stable,1.0,-154.0464,-1.2038,-1.6593,154.0511,0.0005,0,Vegetation-loss zone
1118,12.8485,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.049642,19.1441,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.17,stable,stable,1.0,-154.0464,-1.3398,-1.4811,154.0523,0.0005,0,Vegetation-loss zone
1119,12.8485,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.047988,19.8385,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1697,stable,stable,1.0,-154.0465,-1.481,-1.2962,154.0536,0.0005,0,Vegetation-loss zone
1120,12.8485,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.046392,20.5555,56.040899653979245,0,254.0,47.0,5.4043,0.0849,0.1694,stable,stable,1.0,100.031,43.4521,6.8183,109.061,0.0003,0,Vegetation-loss zone
1121,12.8485,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.044857,21.293,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.169,stable,stable,1.0,-154.0467,-1.7766,-0.9089,154.0569,0.0005,0,Vegetation-loss zone
1122,12.8485,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.043386,22.0489,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1687,stable,stable,1.0,-154.0467,-1.9303,-0.7076,154.0588,0.0005,0,Vegetation-loss zone
1123,12.8485,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.041979,22.8213,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1684,stable,stable,1.0,-154.0468,-2.0873,-0.5019,154.061,0.0005,0,Vegetation-loss zone
1124,12.8485,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.040636,23.6086,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1682,stable,stable,1.0,-154.0469,-2.2474,-0.2923,154.0633,0.0005,0,Vegetation-loss zone
1125,12.8485,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.039356,24.4094,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1679,stable,stable,1.0,-154.047,-2.4102,-0.079,154.0658,0.0005,0,Vegetation-loss zone
